,jp_title,char_name,fav,img,colors
2125,Mahouka Koukou no Yuutousei,Tatsuya Shiba (司波 達也),8556,https://cdn.myanimelist.net/images/characters/16/236781.jpg,"[[185, 218, 246], [168, 209, 243], [155, 196, 233], [140, 171, 202], [114, 142, 180], [85, 114, 160], [104, 110, 125], [79, 88, 106], [3, 4, 7], [12, 12, 16], [22, 24, 28], [26, 28, 33], [36, 38, 43], [51, 21, 20], [48, 49, 57], [63, 61, 68], [77, 71, 78], [100, 51, 42], [105, 88, 90], [147, 69, 50], [148, 114, 84], [148, 133, 136], [135, 160, 99], [169, 86, 61], [165, 170, 105], [180, 159, 163], [184, 123, 91], [195, 176, 181], [219, 212, 211], [251, 250, 249]]"
2126,Mahouka Koukou no Yuutousei,Mayumi Saegusa (七草 真由美),1515,https://cdn.myanimelist.net/images/characters/7/465363.jpg,"[[236, 241, 253], [150, 160, 203], [27, 15, 87], [13, 11, 11], [33, 29, 27], [43, 36, 33], [46, 43, 43], [57, 59, 18], [59, 49, 45], [67, 59, 55], [74, 64, 60], [84, 72, 68], [79, 87, 26], [96, 83, 78], [109, 101, 99], [101, 112, 39], [131, 121, 119], [142, 92, 80], [152, 144, 141], [139, 153, 71], [58, 39, 155], [187, 161, 152], [193, 186, 186], [172, 195, 83], [188, 207, 95], [213, 213, 218], [86, 77, 219], [208, 225, 113], [250, 249, 249], [254, 254, 254]]"
2185,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Homura Akemi (暁美 ほむら),25784,https://cdn.myanimelist.net/images/characters/16/526748.jpg,"[[208, 227, 251], [201, 221, 247], [186, 204, 229], [166, 181, 209], [150, 163, 199], [136, 151, 178], [113, 129, 152], [59, 124, 139], [103, 110, 119], [67, 84, 106], [42, 57, 76], [0, 5, 8], [6, 19, 22], [20, 31, 34], [29, 38, 42], [37, 43, 49], [45, 51, 55], [56, 57, 59], [65, 68, 71], [78, 78, 79], [90, 96, 97], [100, 74, 81], [130, 128, 131], [156, 141, 151], [146, 156, 155], [169, 177, 174], [183, 159, 175], [187, 128, 137], [200, 206, 202], [251, 249, 249]]"
2186,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Madoka Kaname (鹿目 まどか),8424,https://cdn.myanimelist.net/images/characters/6/139487.jpg,"[[238, 243, 253], [208, 232, 254], [197, 217, 249], [199, 183, 246], [187, 170, 246], [173, 178, 216], [176, 155, 233], [139, 151, 192], [120, 131, 179], [110, 109, 150], [70, 48, 140], [58, 45, 108], [34, 28, 90], [84, 65, 119], [101, 73, 134], [118, 82, 147], [148, 135, 156], [122, 91, 173], [171, 156, 176], [143, 115, 186], [189, 191, 189], [197, 153, 199], [162, 137, 208], [196, 209, 194], [206, 164, 213], [207, 196, 225], [132, 113, 230], [217, 231, 209], [231, 214, 246], [253, 252, 254]]"
2187,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Kyouko Sakura (佐倉 杏子),5733,https://cdn.myanimelist.net/images/characters/14/111234.jpg,"[[191, 234, 254], [174, 217, 250], [151, 208, 243], [128, 197, 232], [142, 183, 213], [182, 156, 248], [142, 153, 168], [105, 142, 178], [71, 99, 141], [57, 87, 109], [48, 61, 73], [40, 36, 125], [24, 37, 46], [9, 8, 69], [4, 7, 39], [3, 6, 18], [0, 1, 1], [24, 9, 103], [114, 121, 124], [44, 11, 149], [58, 44, 152], [51, 33, 173], [50, 9, 184], [183, 184, 182], [67, 46, 187], [53, 32, 191], [93, 85, 197], [213, 218, 212], [144, 118, 229], [252, 253, 254]]"
2188,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Sayaka Miki (美樹 さやか),4825,https://cdn.myanimelist.net/images/characters/13/107672.jpg,"[[215, 244, 253], [199, 234, 252], [167, 214, 247], [137, 176, 243], [174, 187, 205], [138, 152, 175], [81, 127, 168], [112, 121, 135], [41, 107, 151], [74, 89, 112], [34, 71, 108], [26, 48, 72], [15, 31, 15], [44, 34, 23], [21, 64, 26], [75, 62, 50], [37, 102, 47], [106, 97, 66], [134, 135, 77], [53, 139, 67], [155, 93, 50], [159, 153, 74], [172, 168, 95], [187, 182, 112], [206, 199, 145], [86, 181, 210], [216, 217, 218], [232, 223, 206], [249, 245, 231], [251, 252, 252]]"
2189,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Mami Tomoe (巴 マミ),4068,https://cdn.myanimelist.net/images/characters/14/141631.jpg,"[[172, 245, 253], [208, 234, 254], [193, 217, 249], [207, 218, 227], [179, 201, 216], [115, 185, 217], [154, 170, 206], [135, 159, 174], [87, 143, 170], [117, 135, 147], [39, 117, 144], [87, 112, 127], [10, 98, 129], [63, 89, 104], [4, 67, 98], [36, 66, 85], [20, 41, 66], [8, 25, 42], [16, 139, 166], [33, 147, 171], [157, 195, 189], [175, 199, 183], [49, 168, 204], [78, 190, 226], [61, 200, 246], [44, 195, 247], [78, 210, 248], [97, 220, 249], [227, 250, 253], [252, 254, 254]]"
2190,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Kyuubey  (キュゥべえ),1609,https://cdn.myanimelist.net/images/characters/6/110705.jpg,"[[137, 134, 203], [110, 91, 156], [90, 79, 25], [88, 94, 84], [127, 129, 110], [141, 110, 51], [59, 9, 156], [164, 161, 136], [179, 180, 180], [195, 133, 82], [127, 76, 214], [204, 216, 183], [219, 156, 53], [223, 171, 83], [222, 232, 195], [229, 239, 210], [247, 175, 45], [250, 171, 117], [251, 213, 111], [251, 226, 169], [252, 132, 62], [251, 252, 231], [252, 150, 20], [252, 220, 138], [253, 205, 78], [253, 200, 51], [253, 244, 202], [254, 254, 254], [254, 187, 26], [254, 173, 17]]"
2726,"Komi-san wa, Comyushou desu.",Shouko Komi (古見 硝子),9639,https://cdn.myanimelist.net/images/characters/5/354941.jpg,"[[230, 239, 253], [209, 215, 245], [196, 206, 248], [182, 190, 241], [173, 175, 209], [145, 147, 185], [102, 105, 149], [29, 18, 85], [20, 10, 46], [18, 6, 15], [28, 14, 24], [38, 24, 37], [39, 8, 12], [49, 36, 50], [51, 14, 21], [60, 57, 54], [61, 20, 28], [68, 28, 38], [73, 68, 64], [76, 30, 43], [81, 75, 82], [88, 35, 45], [98, 93, 103], [121, 114, 121], [141, 136, 146], [166, 161, 169], [189, 181, 190], [210, 203, 211], [227, 225, 232], [249, 249, 251]]"
2727,"Komi-san wa, Comyushou desu.",Hitohito Tadano (只野 仁人),2234,https://cdn.myanimelist.net/images/characters/5/451438.jpg,"[[215, 231, 251], [202, 222, 247], [165, 183, 213], [83, 93, 115], [28, 29, 41], [44, 46, 54], [58, 57, 58], [66, 39, 43], [67, 41, 74], [78, 49, 53], [69, 71, 78], [84, 56, 60], [92, 63, 66], [93, 90, 93], [105, 73, 76], [72, 49, 106], [112, 111, 116], [117, 80, 83], [126, 82, 83], [125, 125, 130], [83, 58, 135], [93, 68, 140], [144, 146, 154], [163, 163, 170], [192, 184, 188], [206, 205, 211], [228, 225, 226], [242, 240, 241], [248, 247, 248], [254, 254, 254]]"
2728,"Komi-san wa, Comyushou desu.",Najimi Osana (長名 なじみ),1895,https://cdn.myanimelist.net/images/characters/4/450832.jpg,"[[223, 234, 250], [195, 206, 235], [169, 177, 198], [158, 158, 232], [137, 132, 207], [17, 17, 20], [41, 34, 41], [59, 40, 42], [58, 54, 59], [72, 47, 51], [72, 68, 73], [77, 45, 69], [85, 56, 59], [84, 80, 88], [97, 94, 102], [106, 71, 73], [82, 53, 120], [113, 110, 120], [128, 82, 83], [133, 119, 138], [141, 137, 148], [156, 152, 163], [172, 165, 175], [188, 180, 190], [199, 193, 205], [214, 198, 215], [219, 201, 219], [237, 225, 237], [243, 241, 242], [254, 254, 254]]"
2736,Kimetsu no Yaiba: Mugen Ressha-hen,Tanjirou Kamado (竈門 炭治郎),24662,https://cdn.myanimelist.net/images/characters/6/386735.jpg,"[[184, 216, 249], [174, 208, 247], [165, 193, 238], [148, 167, 208], [125, 131, 181], [106, 111, 153], [95, 74, 153], [89, 77, 131], [75, 66, 110], [54, 48, 100], [52, 46, 80], [34, 27, 59], [18, 12, 38], [7, 4, 6], [10, 4, 18], [34, 32, 15], [47, 46, 14], [45, 47, 33], [64, 56, 11], [84, 64, 5], [79, 93, 5], [95, 75, 49], [101, 83, 2], [126, 97, 62], [108, 135, 19], [144, 128, 101], [120, 156, 3], [172, 164, 159], [217, 212, 207], [243, 245, 250]]"
2737,Kimetsu no Yaiba: Mugen Ressha-hen,Zenitsu Agatsuma (我妻 善逸),16544,https://cdn.myanimelist.net/images/characters/10/459689.jpg,"[[192, 219, 247], [139, 221, 247], [180, 208, 240], [181, 191, 201], [140, 183, 216], [94, 171, 217], [125, 157, 205], [78, 155, 215], [101, 148, 181], [62, 147, 187], [66, 134, 208], [54, 131, 173], [127, 130, 140], [78, 121, 157], [45, 116, 159], [37, 101, 138], [86, 94, 110], [12, 78, 131], [34, 80, 111], [17, 56, 90], [45, 58, 74], [17, 31, 56], [8, 12, 27], [163, 162, 168], [216, 219, 222], [48, 139, 230], [91, 196, 234], [104, 206, 239], [117, 213, 242], [235, 243, 245]]"
2738,Kimetsu no Yaiba: Mugen Ressha-hen,Inosuke Hashibira (嘴平 伊之助),15077,https://cdn.myanimelist.net/images/characters/3/329560.jpg,"[[178, 224, 246], [155, 199, 246], [129, 184, 246], [104, 167, 244], [83, 136, 206], [130, 121, 207], [50, 94, 158], [25, 54, 118], [10, 14, 18], [31, 39, 41], [53, 61, 59], [76, 81, 85], [97, 102, 106], [62, 109, 52], [116, 120, 123], [132, 137, 143], [150, 157, 163], [166, 174, 180], [194, 199, 202], [27, 125, 208], [87, 188, 215], [42, 169, 230], [217, 230, 237], [62, 200, 239], [56, 132, 241], [70, 142, 242], [86, 156, 244], [88, 221, 247], [129, 230, 248], [247, 250, 250]]"
2739,Kimetsu no Yaiba: Mugen Ressha-hen,Nezuko Kamado (竈門 禰豆子),14415,https://cdn.myanimelist.net/images/characters/2/378254.jpg,"[[227, 222, 251], [220, 214, 242], [18, 2, 4], [27, 8, 15], [45, 22, 32], [55, 31, 40], [65, 38, 51], [73, 52, 57], [77, 50, 86], [91, 82, 91], [100, 115, 102], [117, 92, 119], [101, 52, 132], [115, 133, 119], [133, 73, 134], [141, 114, 142], [128, 149, 132], [160, 130, 163], [158, 164, 167], [171, 133, 169], [141, 102, 172], [181, 142, 174], [176, 183, 185], [163, 126, 195], [200, 179, 204], [181, 144, 217], [191, 152, 228], [213, 204, 231], [214, 166, 234], [238, 208, 232]]"
2740,Kimetsu no Yaiba: Mugen Ressha-hen,Kyoujurou Rengoku (煉獄 杏寿郎),14170,https://cdn.myanimelist.net/images/characters/10/423443.jpg,"[[197, 246, 253], [172, 215, 253], [159, 202, 252], [128, 164, 223], [98, 127, 197], [71, 107, 170], [38, 76, 147], [80, 81, 108], [27, 54, 113], [48, 45, 68], [10, 17, 86], [9, 9, 28], [2, 1, 5], [126, 122, 132], [12, 23, 148], [158, 153, 161], [10, 94, 182], [182, 179, 185], [41, 91, 193], [30, 33, 199], [52, 112, 210], [217, 214, 218], [40, 54, 223], [70, 143, 225], [71, 178, 244], [36, 135, 249], [88, 203, 251], [101, 222, 253], [120, 245, 253], [253, 254, 254]]"
2741,Kimetsu no Yaiba: Mugen Ressha-hen,Shinobu Kochou (胡蝶 しのぶ),12094,https://cdn.myanimelist.net/images/characters/3/386591.jpg,"[[233, 235, 247], [204, 204, 230], [184, 188, 215], [126, 126, 202], [57, 71, 152], [26, 16, 22], [41, 10, 20], [45, 31, 41], [58, 41, 52], [67, 57, 77], [81, 44, 58], [95, 57, 73], [99, 84, 105], [124, 57, 86], [129, 115, 128], [146, 71, 103], [149, 142, 159], [174, 81, 115], [174, 169, 182], [83, 97, 185], [190, 164, 135], [191, 112, 152], [201, 194, 201], [218, 212, 215], [233, 142, 188], [234, 163, 201], [238, 111, 164], [241, 235, 241], [246, 188, 229], [252, 247, 250]]"
2742,Kimetsu no Yaiba: Mugen Ressha-hen,Giyuu Tomioka (冨岡 義勇),11742,https://cdn.myanimelist.net/images/characters/3/423445.jpg,"[[202, 224, 251], [176, 196, 240], [74, 149, 219], [122, 134, 191], [66, 105, 172], [41, 69, 136], [62, 47, 107], [29, 39, 94], [6, 3, 6], [16, 11, 18], [35, 28, 23], [27, 18, 48], [57, 42, 40], [73, 52, 53], [91, 65, 65], [77, 100, 42], [108, 81, 79], [127, 100, 90], [101, 132, 60], [82, 56, 135], [147, 125, 122], [99, 68, 159], [134, 170, 83], [118, 79, 182], [203, 194, 168], [227, 99, 75], [96, 186, 242], [251, 223, 45], [244, 251, 250], [125, 229, 252]]"
2743,Kimetsu no Yaiba: Mugen Ressha-hen,Tengen Uzui (宇髄 天元),5667,https://cdn.myanimelist.net/images/characters/16/387706.jpg,"[[218, 225, 240], [196, 220, 249], [178, 202, 237], [146, 163, 202], [121, 139, 183], [119, 117, 152], [75, 90, 137], [49, 55, 93], [27, 22, 77], [10, 7, 13], [23, 18, 18], [29, 28, 28], [55, 51, 43], [82, 73, 50], [92, 83, 58], [83, 79, 92], [108, 104, 106], [133, 127, 122], [55, 37, 143], [154, 146, 154], [154, 155, 122], [174, 165, 168], [136, 176, 57], [191, 183, 186], [205, 205, 210], [176, 224, 77], [94, 193, 225], [229, 224, 219], [239, 236, 238], [252, 250, 250]]"
2744,Kimetsu no Yaiba: Mugen Ressha-hen,Mitsuri Kanroji (甘露寺 蜜璃),4173,https://cdn.myanimelist.net/images/characters/11/514229.jpg,"[[220, 234, 247], [209, 227, 243], [214, 202, 245], [179, 207, 224], [202, 191, 237], [168, 173, 211], [145, 148, 171], [123, 123, 145], [102, 101, 118], [63, 56, 87], [38, 41, 62], [6, 4, 17], [23, 16, 33], [80, 75, 55], [34, 98, 94], [89, 74, 103], [79, 51, 127], [60, 132, 125], [107, 79, 157], [87, 165, 156], [179, 174, 178], [135, 101, 190], [199, 194, 200], [150, 117, 200], [101, 203, 183], [162, 134, 207], [118, 214, 198], [144, 216, 210], [247, 245, 247], [254, 254, 254]]"
2745,Kimetsu no Yaiba: Mugen Ressha-hen,Muichirou Tokitou (時透 無一郎),3715,https://cdn.myanimelist.net/images/characters/5/464903.jpg,"[[205, 221, 240], [193, 210, 231], [167, 181, 205], [144, 157, 187], [124, 137, 170], [102, 116, 144], [63, 76, 92], [7, 2, 1], [21, 10, 3], [33, 17, 3], [47, 26, 7], [60, 48, 36], [61, 35, 11], [72, 57, 42], [73, 41, 16], [85, 70, 53], [88, 64, 37], [97, 81, 64], [99, 78, 53], [106, 101, 106], [107, 86, 58], [116, 94, 62], [140, 133, 129], [141, 122, 65], [171, 160, 156], [174, 163, 104], [190, 184, 147], [214, 208, 186], [235, 234, 211], [250, 247, 240]]"
2746,Ousama Ranking,Bojji  (ボッジ),5103,https://cdn.myanimelist.net/images/characters/5/534710.jpg,"[[175, 231, 248], [140, 225, 245], [177, 207, 215], [156, 178, 193], [80, 148, 216], [128, 159, 165], [75, 141, 210], [72, 136, 203], [68, 128, 193], [80, 131, 133], [59, 113, 175], [38, 88, 114], [43, 72, 79], [24, 51, 63], [14, 27, 31], [31, 41, 24], [21, 38, 43], [68, 50, 42], [76, 59, 46], [32, 78, 30], [55, 86, 89], [89, 115, 78], [106, 134, 100], [119, 150, 117], [164, 127, 98], [138, 171, 128], [156, 189, 144], [82, 176, 214], [202, 247, 235], [225, 252, 248]]"
2806,Mieruko-chan,Miko Yotsuya (四谷 みこ),1864,https://cdn.myanimelist.net/images/characters/4/456320.jpg,"[[225, 234, 250], [213, 224, 242], [169, 217, 233], [184, 201, 234], [151, 187, 213], [101, 160, 180], [142, 155, 163], [95, 101, 111], [61, 74, 89], [45, 51, 62], [30, 22, 19], [38, 31, 30], [53, 41, 36], [61, 47, 40], [69, 53, 46], [79, 61, 54], [88, 69, 61], [94, 74, 73], [110, 87, 78], [110, 117, 125], [129, 97, 90], [127, 133, 134], [144, 146, 147], [170, 125, 100], [160, 167, 171], [39, 145, 180], [173, 183, 186], [184, 193, 196], [197, 207, 212], [244, 245, 245]]"
2816,Blue Period,Yatora Yaguchi (矢口 八虎),3674,https://cdn.myanimelist.net/images/characters/9/391088.jpg,"[[220, 230, 242], [200, 213, 223], [182, 197, 217], [166, 180, 199], [155, 169, 182], [116, 128, 165], [7, 3, 2], [50, 34, 20], [80, 82, 87], [91, 60, 24], [112, 79, 7], [124, 126, 127], [140, 115, 69], [142, 99, 1], [146, 154, 161], [169, 119, 4], [184, 145, 80], [187, 173, 140], [189, 136, 9], [197, 189, 165], [53, 163, 205], [206, 204, 190], [218, 219, 205], [225, 197, 148], [211, 224, 231], [225, 236, 223], [240, 243, 231], [233, 238, 245], [244, 248, 245], [252, 253, 250]]"
3054,Kaginado,Tomoya Okazaki (岡崎 朋也),14819,https://cdn.myanimelist.net/images/characters/6/508343.jpg,"[[198, 215, 229], [128, 199, 249], [163, 166, 181], [93, 154, 213], [135, 136, 157], [112, 116, 140], [59, 105, 176], [55, 88, 152], [49, 63, 111], [25, 35, 92], [33, 23, 38], [51, 24, 27], [67, 36, 39], [84, 51, 54], [103, 65, 68], [122, 86, 83], [145, 108, 105], [147, 34, 12], [167, 66, 46], [21, 87, 168], [171, 138, 127], [196, 106, 77], [200, 179, 164], [82, 73, 204], [223, 155, 125], [237, 185, 153], [243, 239, 225], [244, 226, 198], [246, 207, 172], [245, 249, 252]]"
3055,Kaginado,Youhei Sunohara (春原 陽平),1892,https://cdn.myanimelist.net/images/characters/15/34967.jpg,"[[204, 250, 253], [173, 244, 254], [157, 231, 254], [116, 193, 226], [87, 163, 199], [66, 127, 181], [45, 108, 174], [56, 111, 159], [38, 100, 151], [101, 99, 123], [29, 79, 130], [12, 60, 113], [10, 33, 90], [22, 13, 28], [68, 19, 24], [58, 51, 76], [117, 64, 65], [66, 29, 123], [143, 131, 147], [157, 39, 5], [157, 53, 35], [164, 156, 169], [22, 82, 170], [181, 105, 95], [207, 201, 209], [213, 145, 131], [138, 78, 228], [128, 228, 251], [252, 252, 253], [143, 243, 254]]"
3060,Kaginado,Nagisa Furukawa (古河 渚),11225,https://cdn.myanimelist.net/images/characters/3/300961.jpg,"[[192, 226, 253], [160, 202, 242], [139, 184, 205], [98, 154, 234], [118, 169, 188], [97, 123, 172], [43, 81, 159], [73, 89, 121], [19, 58, 140], [40, 42, 66], [5, 22, 93], [3, 16, 66], [1, 7, 49], [1, 5, 26], [39, 10, 31], [72, 53, 74], [116, 56, 76], [9, 33, 121], [124, 87, 103], [152, 138, 140], [18, 72, 167], [172, 160, 165], [34, 80, 180], [55, 104, 197], [200, 194, 202], [34, 92, 202], [72, 125, 213], [83, 63, 213], [229, 230, 237], [251, 252, 253]]"
3061,Kaginado,Tomoyo Sakagami (坂上 智代),4622,https://cdn.myanimelist.net/images/characters/2/34293.jpg,"[[162, 213, 246], [181, 190, 199], [133, 172, 223], [168, 177, 188], [157, 160, 170], [141, 147, 161], [133, 137, 149], [93, 120, 191], [84, 101, 174], [102, 105, 120], [76, 91, 143], [86, 85, 99], [59, 69, 118], [66, 66, 84], [47, 51, 93], [59, 57, 74], [32, 24, 75], [34, 18, 26], [44, 36, 49], [52, 48, 64], [99, 49, 48], [111, 64, 68], [121, 104, 112], [130, 84, 91], [126, 123, 134], [82, 52, 175], [111, 84, 183], [212, 211, 214], [233, 234, 234], [239, 241, 241]]"
3062,Kaginado,Kyou Fujibayashi (藤林 杏),3722,https://cdn.myanimelist.net/images/characters/11/52002.jpg,"[[182, 226, 253], [155, 190, 224], [115, 147, 198], [94, 145, 205], [101, 122, 161], [69, 90, 158], [92, 94, 116], [53, 69, 113], [27, 24, 109], [17, 18, 82], [19, 3, 11], [58, 29, 31], [50, 42, 62], [72, 41, 44], [84, 46, 51], [104, 62, 74], [126, 80, 95], [19, 17, 129], [146, 100, 116], [158, 150, 152], [168, 110, 132], [41, 39, 169], [187, 132, 150], [202, 158, 174], [64, 59, 212], [231, 173, 191], [238, 191, 206], [56, 51, 242], [243, 213, 224], [250, 250, 250]]"
3063,Kaginado,Fuuko Ibuki (伊吹 風子),3632,https://cdn.myanimelist.net/images/characters/2/79593.jpg,"[[173, 233, 248], [180, 224, 249], [147, 198, 234], [115, 176, 219], [105, 145, 199], [132, 139, 167], [120, 116, 193], [81, 122, 168], [114, 118, 148], [95, 100, 132], [58, 92, 142], [80, 87, 115], [75, 80, 106], [62, 73, 117], [65, 67, 92], [36, 52, 99], [50, 51, 76], [33, 35, 63], [26, 24, 46], [19, 18, 35], [6, 5, 16], [40, 12, 23], [73, 28, 44], [110, 51, 67], [140, 67, 84], [160, 88, 114], [102, 76, 185], [182, 167, 185], [192, 126, 141], [240, 242, 246]]"
3161,Lupin III: Part 6, Lupin III (ルパン三世),3159,https://cdn.myanimelist.net/images/characters/5/313502.jpg,"[[205, 220, 239], [185, 209, 238], [165, 197, 234], [138, 172, 230], [164, 171, 190], [133, 137, 186], [104, 114, 144], [71, 78, 124], [60, 64, 81], [36, 39, 77], [35, 43, 53], [13, 19, 38], [2, 3, 11], [24, 13, 3], [36, 26, 9], [56, 36, 5], [61, 51, 30], [79, 52, 12], [90, 78, 59], [91, 92, 92], [126, 119, 108], [130, 58, 19], [142, 143, 144], [180, 90, 9], [189, 123, 44], [203, 161, 115], [192, 198, 207], [86, 93, 221], [227, 234, 241], [249, 250, 252]]"
3670,Kimetsu no Yaiba: Yuukaku-hen,Kanao Tsuyuri (栗花落 カナヲ),2689,https://cdn.myanimelist.net/images/characters/2/384712.jpg,"[[222, 231, 251], [197, 190, 227], [177, 169, 213], [164, 155, 203], [147, 136, 178], [126, 115, 161], [11, 8, 15], [21, 16, 26], [33, 27, 44], [48, 39, 60], [58, 49, 75], [69, 61, 90], [85, 75, 104], [72, 114, 96], [97, 87, 118], [73, 38, 119], [132, 108, 115], [110, 97, 141], [98, 146, 124], [148, 124, 129], [86, 40, 149], [159, 137, 142], [170, 148, 153], [179, 159, 164], [187, 168, 175], [199, 182, 181], [208, 193, 195], [119, 83, 208], [220, 213, 227], [247, 240, 251]]"
3671,Sono Bisque Doll wa Koi wo Suru,Marin Kitagawa (喜多川 海夢),23121,https://cdn.myanimelist.net/images/characters/10/459773.jpg,"[[194, 237, 253], [220, 232, 251], [185, 227, 253], [176, 217, 252], [200, 212, 249], [168, 207, 251], [204, 211, 220], [162, 199, 244], [170, 193, 234], [153, 182, 216], [136, 165, 196], [161, 168, 178], [119, 147, 176], [137, 144, 154], [97, 132, 174], [105, 129, 156], [88, 114, 145], [111, 118, 128], [76, 98, 126], [62, 83, 111], [50, 67, 90], [53, 38, 110], [27, 33, 63], [21, 20, 23], [50, 48, 52], [88, 57, 170], [189, 189, 189], [128, 103, 212], [243, 246, 248], [253, 254, 254]]"
3681,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Hajime Nagumo (南雲 ハジメ),3038,https://cdn.myanimelist.net/images/characters/12/382159.jpg,"[[224, 240, 254], [174, 185, 208], [151, 150, 161], [69, 53, 136], [64, 53, 96], [53, 36, 118], [22, 13, 46], [3, 0, 6], [19, 12, 20], [32, 25, 29], [41, 34, 38], [50, 41, 45], [57, 49, 53], [34, 18, 59], [66, 56, 61], [49, 35, 72], [74, 65, 70], [84, 76, 81], [94, 88, 94], [108, 102, 109], [121, 115, 126], [135, 131, 140], [169, 169, 178], [197, 185, 187], [206, 199, 205], [214, 215, 224], [236, 230, 234], [250, 242, 245], [252, 248, 250], [254, 252, 253]]"
